127.0.0.1 - - [25/Apr/2016:14:29:05 +0100] "GET /common/directives/notifications.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:29:06 +0100] "GET /libs/mdl/material.js HTTP/1.1" 200 141050 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:29:47 +0100] "GET /common/directives/compose_message.js HTTP/1.1" 499 0 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:29:47 +0100] "GET /common/directives/footer.js HTTP/1.1" 499 0 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:29:47 +0100] "GET /common/directives/messages.js HTTP/1.1" 499 0 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:29:47 +0100] "GET /common/directives/live_show.js HTTP/1.1" 499 0 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:29:49 +0100] "GET /dash HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:30:00 +0100] "GET /common/directives/messages.js HTTP/1.1" 499 0 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:30:00 +0100] "GET /common/directives/footer.js HTTP/1.1" 499 0 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:30:00 +0100] "GET /common/directives/compose_message.js HTTP/1.1" 499 0 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:30:00 +0100] "GET /common/directives/live_show.js HTTP/1.1" 499 0 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:31:04 +0100] "GET / HTTP/1.1" 200 144 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:31:04 +0100] "GET /favicon.ico HTTP/1.1" 200 6774 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:31:13 +0100] "GET /dash HTTP/1.1" 200 2740 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:31:13 +0100] "GET /libs/mdl/material.css HTTP/1.1" 404 168 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:31:13 +0100] "GET /libs/font-awesome/css/font-awesome.css HTTP/1.1" 404 168 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
